2025-09-28 10:57:25,884 p=2514823 u=root n=ansible | PLAY [APK SIEM Product Installer - Fixed Version] *******************************************************************************************************************************************************************************************
2025-09-29 09:26:26,608 p=534171 u=root n=ansible | ok: [host1]
2025-09-29 09:26:26,691 p=534171 u=root n=ansible | ok: [host2]
2025-09-29 09:26:26,766 p=534171 u=root n=ansible | ok: [bda]
2025-09-29 09:26:26,779 p=534171 u=root n=ansible | ok: [host3]
2025-09-29 09:26:26,789 p=534171 u=root n=ansible | TASK [install_elastic : Generate CA private key] ********************************************************************************************************************************************************************************************
2025-09-29 09:26:26,925 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:26:26,970 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:26:26,971 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:26:27,037 p=534171 u=root n=ansible | skipping: [bda]
2025-09-29 09:26:27,061 p=534171 u=root n=ansible | TASK [install_elastic : Generate CA certificate] ********************************************************************************************************************************************************************************************
2025-09-29 09:26:27,244 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:26:27,265 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:26:27,291 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:26:27,345 p=534171 u=root n=ansible | skipping: [bda]
2025-09-29 09:26:27,368 p=534171 u=root n=ansible | TASK [install_elastic : Set CA permissions] *************************************************************************************************************************************************************************************************
2025-09-29 09:26:27,577 p=534171 u=root n=ansible | skipping: [host1] => (item={'path': '/usr/share/siem/certs/ca/ca.key', 'mode': '0600'}) 
2025-09-29 09:26:27,645 p=534171 u=root n=ansible | skipping: [host3] => (item={'path': '/usr/share/siem/certs/ca/ca.key', 'mode': '0600'}) 
2025-09-29 09:26:27,664 p=534171 u=root n=ansible | skipping: [host2] => (item={'path': '/usr/share/siem/certs/ca/ca.key', 'mode': '0600'}) 
2025-09-29 09:26:27,674 p=534171 u=root n=ansible | skipping: [host1] => (item={'path': '/usr/share/siem/certs/ca/ca.crt', 'mode': '0644'}) 
2025-09-29 09:26:27,677 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:26:27,700 p=534171 u=root n=ansible | skipping: [host3] => (item={'path': '/usr/share/siem/certs/ca/ca.crt', 'mode': '0644'}) 
2025-09-29 09:26:27,703 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:26:27,759 p=534171 u=root n=ansible | skipping: [bda] => (item={'path': '/usr/share/siem/certs/ca/ca.key', 'mode': '0600'}) 
2025-09-29 09:26:27,772 p=534171 u=root n=ansible | skipping: [host2] => (item={'path': '/usr/share/siem/certs/ca/ca.crt', 'mode': '0644'}) 
2025-09-29 09:26:27,774 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:26:27,857 p=534171 u=root n=ansible | skipping: [bda] => (item={'path': '/usr/share/siem/certs/ca/ca.crt', 'mode': '0644'}) 
2025-09-29 09:26:27,859 p=534171 u=root n=ansible | skipping: [bda]
2025-09-29 09:26:27,884 p=534171 u=root n=ansible | TASK [install_elastic : Generate private key for each node] *********************************************************************************************************************************************************************************
2025-09-29 09:26:29,199 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:29,501 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:29,584 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:29,821 p=534171 u=root n=ansible | changed: [bda] => (item={'name': 'bda-master', 'roles': ['master', 'transform', 'ml', 'ingest', 'data_content'], 'port_offset': 0, 'group_membership': ['BDA', 'MASTER', 'SF', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:30,498 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:30,748 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:30,911 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:31,753 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:31,982 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:32,206 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:32,226 p=534171 u=root n=ansible | TASK [install_elastic : Generate certificate request for each node] *************************************************************************************************************************************************************************
2025-09-29 09:26:33,255 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:33,268 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:33,328 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:33,494 p=534171 u=root n=ansible | changed: [bda] => (item={'name': 'bda-master', 'roles': ['master', 'transform', 'ml', 'ingest', 'data_content'], 'port_offset': 0, 'group_membership': ['BDA', 'MASTER', 'SF', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:34,136 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:34,151 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:34,311 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:35,036 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:35,055 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:35,200 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:35,236 p=534171 u=root n=ansible | TASK [install_elastic : Sign certificate for each node] *************************************************************************************************************************************************************************************
2025-09-29 09:26:36,438 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:36,478 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:36,491 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:36,866 p=534171 u=root n=ansible | changed: [bda] => (item={'name': 'bda-master', 'roles': ['master', 'transform', 'ml', 'ingest', 'data_content'], 'port_offset': 0, 'group_membership': ['BDA', 'MASTER', 'SF', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:37,452 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:37,505 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:37,597 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:38,434 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:38,505 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:38,617 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:38,639 p=534171 u=root n=ansible | TASK [install_elastic : Set key permissions] ************************************************************************************************************************************************************************************************
2025-09-29 09:26:39,582 p=534171 u=root n=ansible | ok: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:39,704 p=534171 u=root n=ansible | ok: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:39,777 p=534171 u=root n=ansible | ok: [bda] => (item={'name': 'bda-master', 'roles': ['master', 'transform', 'ml', 'ingest', 'data_content'], 'port_offset': 0, 'group_membership': ['BDA', 'MASTER', 'SF', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:39,817 p=534171 u=root n=ansible | ok: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:40,402 p=534171 u=root n=ansible | ok: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:40,685 p=534171 u=root n=ansible | ok: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:40,690 p=534171 u=root n=ansible | ok: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:41,171 p=534171 u=root n=ansible | ok: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:41,500 p=534171 u=root n=ansible | ok: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:41,619 p=534171 u=root n=ansible | ok: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:41,656 p=534171 u=root n=ansible | TASK [install_elastic : Set certificate permissions] ****************************************************************************************************************************************************************************************
2025-09-29 09:26:42,571 p=534171 u=root n=ansible | ok: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:42,726 p=534171 u=root n=ansible | ok: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:42,855 p=534171 u=root n=ansible | ok: [bda] => (item={'name': 'bda-master', 'roles': ['master', 'transform', 'ml', 'ingest', 'data_content'], 'port_offset': 0, 'group_membership': ['BDA', 'MASTER', 'SF', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:42,873 p=534171 u=root n=ansible | ok: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:43,470 p=534171 u=root n=ansible | ok: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:43,581 p=534171 u=root n=ansible | ok: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:43,820 p=534171 u=root n=ansible | ok: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:44,319 p=534171 u=root n=ansible | ok: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:44,364 p=534171 u=root n=ansible | ok: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:44,620 p=534171 u=root n=ansible | ok: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:44,643 p=534171 u=root n=ansible | TASK [install_elastic : Remove CSR files] ***************************************************************************************************************************************************************************************************
2025-09-29 09:26:45,485 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'master-host1', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:45,667 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'master-host2', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:45,693 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'master-host3', 'roles': ['master'], 'port_offset': 0, 'group_membership': ['MASTER', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:45,712 p=534171 u=root n=ansible | changed: [bda] => (item={'name': 'bda-master', 'roles': ['master', 'transform', 'ml', 'ingest', 'data_content'], 'port_offset': 0, 'group_membership': ['BDA', 'MASTER', 'SF', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:46,471 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'warm-host2', 'roles': ['data_warm'], 'port_offset': 1, 'group_membership': ['WARM', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:46,472 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'hot-host1', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:46,551 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'hot-host3', 'roles': ['data_hot', 'data_content'], 'port_offset': 1, 'group_membership': ['HOT', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '4g'})
2025-09-29 09:26:47,279 p=534171 u=root n=ansible | changed: [host1] => (item={'name': 'ml-host1', 'roles': ['ml', 'transform'], 'port_offset': 2, 'group_membership': ['ML', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:47,283 p=534171 u=root n=ansible | changed: [host2] => (item={'name': 'sf-host2', 'roles': ['ingest', 'transform'], 'port_offset': 2, 'group_membership': ['SF', 'ELASTICSEARCH'], 'heap_size': '3g'})
2025-09-29 09:26:47,421 p=534171 u=root n=ansible | changed: [host3] => (item={'name': 'cold-host3', 'roles': ['data_cold'], 'port_offset': 2, 'group_membership': ['COLD', 'DATA_NODES', 'ELASTICSEARCH'], 'heap_size': '2g'})
2025-09-29 09:26:47,444 p=534171 u=root n=ansible | TASK [install_elastic : Display certificate setup completion] *******************************************************************************************************************************************************************************
2025-09-29 09:26:47,616 p=534171 u=root n=ansible | ok: [host1] => {
    "msg": "✅ SSL certificates created for 3 nodes\nCA: /usr/share/siem/certs/ca/ca.crt\n"
}
2025-09-29 09:26:47,637 p=534171 u=root n=ansible | ok: [host2] => {
    "msg": "✅ SSL certificates created for 3 nodes\nCA: /usr/share/siem/certs/ca/ca.crt\n"
}
2025-09-29 09:26:47,664 p=534171 u=root n=ansible | ok: [host3] => {
    "msg": "✅ SSL certificates created for 3 nodes\nCA: /usr/share/siem/certs/ca/ca.crt\n"
}
2025-09-29 09:26:47,715 p=534171 u=root n=ansible | ok: [bda] => {
    "msg": "✅ SSL certificates created for 1 nodes\nCA: /usr/share/siem/certs/ca/ca.crt\n"
}
2025-09-29 09:26:47,735 p=534171 u=root n=ansible | TASK [install_elastic : Generate Elasticsearch configurations for each node] ****************************************************************************************************************************************************************
2025-09-29 09:26:47,954 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:26:49,644 p=534171 u=root n=ansible | changed: [host3] => (item=master-host3)
2025-09-29 09:26:49,699 p=534171 u=root n=ansible | changed: [bda] => (item=bda-master)
2025-09-29 09:26:49,723 p=534171 u=root n=ansible | changed: [host1] => (item=master-host1)
2025-09-29 09:26:50,092 p=534171 u=root n=ansible | changed: [host2] => (item=master-host2)
2025-09-29 09:26:51,183 p=534171 u=root n=ansible | changed: [host3] => (item=hot-host3)
2025-09-29 09:26:51,322 p=534171 u=root n=ansible | changed: [host1] => (item=hot-host1)
2025-09-29 09:26:52,379 p=534171 u=root n=ansible | changed: [host2] => (item=warm-host2)
2025-09-29 09:26:52,932 p=534171 u=root n=ansible | changed: [host3] => (item=cold-host3)
2025-09-29 09:26:53,034 p=534171 u=root n=ansible | changed: [host1] => (item=ml-host1)
2025-09-29 09:26:54,055 p=534171 u=root n=ansible | changed: [host2] => (item=sf-host2)
2025-09-29 09:26:54,094 p=534171 u=root n=ansible | TASK [install_elastic : Generate JVM options for each node] *********************************************************************************************************************************************************************************
2025-09-29 09:26:54,424 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:26:55,779 p=534171 u=root n=ansible | ok: [host3] => (item=master-host3)
2025-09-29 09:26:55,882 p=534171 u=root n=ansible | ok: [host1] => (item=master-host1)
2025-09-29 09:26:55,978 p=534171 u=root n=ansible | ok: [bda] => (item=bda-master)
2025-09-29 09:26:56,331 p=534171 u=root n=ansible | ok: [host2] => (item=master-host2)
2025-09-29 09:26:57,348 p=534171 u=root n=ansible | ok: [host3] => (item=hot-host3)
2025-09-29 09:26:57,484 p=534171 u=root n=ansible | ok: [host1] => (item=hot-host1)
2025-09-29 09:26:58,568 p=534171 u=root n=ansible | ok: [host2] => (item=warm-host2)
2025-09-29 09:26:58,808 p=534171 u=root n=ansible | ok: [host3] => (item=cold-host3)
2025-09-29 09:26:59,084 p=534171 u=root n=ansible | ok: [host1] => (item=ml-host1)
2025-09-29 09:27:00,082 p=534171 u=root n=ansible | ok: [host2] => (item=sf-host2)
2025-09-29 09:27:00,106 p=534171 u=root n=ansible | TASK [install_elastic : Generate Docker Compose file for multi-node deployment] *************************************************************************************************************************************************************
2025-09-29 09:27:00,338 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:01,687 p=534171 u=root n=ansible | changed: [host2]
2025-09-29 09:27:01,741 p=534171 u=root n=ansible | changed: [host1]
2025-09-29 09:27:01,917 p=534171 u=root n=ansible | changed: [host3]
2025-09-29 09:27:01,983 p=534171 u=root n=ansible | changed: [bda]
2025-09-29 09:27:02,015 p=534171 u=root n=ansible | TASK [install_elastic : Verify docker-compose file was created] *****************************************************************************************************************************************************************************
2025-09-29 09:27:02,179 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:03,015 p=534171 u=root n=ansible | ok: [host2]
2025-09-29 09:27:03,028 p=534171 u=root n=ansible | ok: [bda]
2025-09-29 09:27:03,032 p=534171 u=root n=ansible | ok: [host1]
2025-09-29 09:27:03,089 p=534171 u=root n=ansible | ok: [host3]
2025-09-29 09:27:03,115 p=534171 u=root n=ansible | TASK [install_elastic : Fail if docker-compose file was not created] ************************************************************************************************************************************************************************
2025-09-29 09:27:03,295 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:03,331 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:03,345 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:03,362 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:03,405 p=534171 u=root n=ansible | skipping: [bda]
2025-09-29 09:27:03,418 p=534171 u=root n=ansible | TASK [install_elastic : Deploy Elasticsearch using Docker Compose] **************************************************************************************************************************************************************************
2025-09-29 09:27:03,600 p=534171 u=root n=ansible | skipping: [lb1]
2025-09-29 09:27:03,654 p=534171 u=root n=ansible | included: /root/ansible/roles/install_elastic/tasks/elasticsearch-docker-deploy.yml for host1, host2, host3, bda
2025-09-29 09:27:03,762 p=534171 u=root n=ansible | TASK [install_elastic : Display Docker deployment banner] ***********************************************************************************************************************************************************************************
2025-09-29 09:27:03,915 p=534171 u=root n=ansible | ok: [host2] => {
    "msg": "🐳 Elasticsearch Docker Deployment\n=================================\nHost: host2\nNodes: 3\n"
}
2025-09-29 09:27:03,922 p=534171 u=root n=ansible | ok: [bda] => {
    "msg": "🐳 Elasticsearch Docker Deployment\n=================================\nHost: bda\nNodes: 1\n"
}
2025-09-29 09:27:03,926 p=534171 u=root n=ansible | ok: [host1] => {
    "msg": "🐳 Elasticsearch Docker Deployment\n=================================\nHost: host1\nNodes: 3\n"
}
2025-09-29 09:27:03,974 p=534171 u=root n=ansible | ok: [host3] => {
    "msg": "🐳 Elasticsearch Docker Deployment\n=================================\nHost: host3\nNodes: 3\n"
}
2025-09-29 09:27:03,994 p=534171 u=root n=ansible | TASK [install_elastic : Create Docker network for Elasticsearch] ****************************************************************************************************************************************************************************
2025-09-29 09:27:05,698 p=534171 u=root n=ansible | ok: [host1]
2025-09-29 09:27:05,757 p=534171 u=root n=ansible | ok: [bda]
2025-09-29 09:27:05,888 p=534171 u=root n=ansible | ok: [host2]
2025-09-29 09:27:05,989 p=534171 u=root n=ansible | ok: [host3]
2025-09-29 09:27:06,008 p=534171 u=root n=ansible | TASK [install_elastic : Check if Docker Compose file exists] ********************************************************************************************************************************************************************************
2025-09-29 09:27:06,952 p=534171 u=root n=ansible | ok: [host2]
2025-09-29 09:27:07,031 p=534171 u=root n=ansible | ok: [host3]
2025-09-29 09:27:07,080 p=534171 u=root n=ansible | ok: [host1]
2025-09-29 09:27:07,112 p=534171 u=root n=ansible | ok: [bda]
2025-09-29 09:27:07,129 p=534171 u=root n=ansible | TASK [install_elastic : Fail if Docker Compose file is missing] *****************************************************************************************************************************************************************************
2025-09-29 09:27:07,297 p=534171 u=root n=ansible | skipping: [host1]
2025-09-29 09:27:07,334 p=534171 u=root n=ansible | skipping: [host2]
2025-09-29 09:27:07,367 p=534171 u=root n=ansible | skipping: [host3]
2025-09-29 09:27:07,395 p=534171 u=root n=ansible | skipping: [bda]
2025-09-29 09:27:07,427 p=534171 u=root n=ansible | TASK [install_elastic : Stop existing Elasticsearch containers] *****************************************************************************************************************************************************************************
2025-09-29 09:27:09,912 p=534171 u=root n=ansible | changed: [host1]
2025-09-29 09:27:09,942 p=534171 u=root n=ansible | changed: [bda]
2025-09-29 09:27:10,030 p=534171 u=root n=ansible | changed: [host3]
2025-09-29 09:27:15,035 p=534171 u=root n=ansible | changed: [host2]
2025-09-29 09:27:15,052 p=534171 u=root n=ansible | TASK [install_elastic : Deploy Elasticsearch using Docker Compose] **************************************************************************************************************************************************************************
2025-09-29 09:27:17,166 p=534171 u=root n=ansible | fatal: [host2]: FAILED! => {"changed": true, "cmd": "cd /usr/share/siem/elasticsearch\ndocker-compose up -d\n", "delta": "0:00:01.287258", "end": "2025-09-29 09:27:17.043679", "msg": "non-zero return code", "rc": 1, "start": "2025-09-29 09:27:15.756421", "stderr": "Creating network \"elasticsearch_elastic\" with driver \"bridge\"\nPool overlaps with other one on this address space", "stderr_lines": ["Creating network \"elasticsearch_elastic\" with driver \"bridge\"", "Pool overlaps with other one on this address space"], "stdout": "", "stdout_lines": []}
2025-09-29 09:27:17,185 p=534171 u=root n=ansible | fatal: [host3]: FAILED! => {"changed": true, "cmd": "cd /usr/share/siem/elasticsearch\ndocker-compose up -d\n", "delta": "0:00:01.216808", "end": "2025-09-29 09:27:17.067298", "msg": "non-zero return code", "rc": 1, "start": "2025-09-29 09:27:15.850490", "stderr": "Creating network \"elasticsearch_elastic\" with driver \"bridge\"\nPool overlaps with other one on this address space", "stderr_lines": ["Creating network \"elasticsearch_elastic\" with driver \"bridge\"", "Pool overlaps with other one on this address space"], "stdout": "", "stdout_lines": []}
2025-09-29 09:27:17,195 p=534171 u=root n=ansible | fatal: [host1]: FAILED! => {"changed": true, "cmd": "cd /usr/share/siem/elasticsearch\ndocker-compose up -d\n", "delta": "0:00:01.309303", "end": "2025-09-29 09:27:17.089741", "msg": "non-zero return code", "rc": 1, "start": "2025-09-29 09:27:15.780438", "stderr": "Creating network \"elasticsearch_elastic\" with driver \"bridge\"\nPool overlaps with other one on this address space", "stderr_lines": ["Creating network \"elasticsearch_elastic\" with driver \"bridge\"", "Pool overlaps with other one on this address space"], "stdout": "", "stdout_lines": []}
